date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2021-06-12,US,01,01,AL,547323,11266,0
2021-06-12,US,02,02,AK,70652,373,0
2021-06-12,US,04,04,AZ,886404,17761,0
2021-06-12,US,05,05,AR,343873,5860,0
2021-06-12,US,06,06,CA,3801738,63187,0
2021-06-12,US,08,08,CO,550618,6688,0
2021-06-12,US,09,09,CT,348350,8261,0
2021-06-12,US,10,10,DE,109322,1679,0
2021-06-12,US,11,11,DC,49158,1137,0
2021-06-12,US,12,12,FL,2344321,37265,0
2021-06-12,US,13,13,GA,1128467,21158,0
2021-06-12,US,15,15,HI,36975,506,0
2021-06-12,US,16,16,ID,193515,2116,0
2021-06-12,US,17,17,IL,1387217,25469,0
2021-06-12,US,18,18,IN,749097,13745,0
2021-06-12,US,19,19,IA,372523,6099,0
2021-06-12,US,20,20,KS,316886,5107,0
2021-06-12,US,21,21,KY,462220,7155,0
2021-06-12,US,22,22,LA,475354,10648,0
2021-06-12,US,23,23,ME,68541,845,0
2021-06-12,US,24,24,MD,461183,9683,0
2021-06-12,US,25,25,MA,708836,17939,0
2021-06-12,US,26,26,MI,996986,20778,0
2021-06-12,US,27,27,MN,603614,7596,0
2021-06-12,US,28,28,MS,319115,7353,0
2021-06-12,US,29,29,MO,612552,9615,0
2021-06-12,US,30,30,MT,112761,1641,0
2021-06-12,US,31,31,NE,223792,2256,0
2021-06-12,US,32,32,NV,327140,5622,0
2021-06-12,US,33,33,NH,99068,1360,0
2021-06-12,US,34,34,NJ,1019107,26324,0
2021-06-12,US,35,35,NM,204044,4297,0
2021-06-12,US,36,36,NY,2108950,53539,0
2021-06-12,US,37,37,NC,1007698,13265,0
2021-06-12,US,38,38,ND,110426,1551,0
2021-06-12,US,39,39,OH,1106796,20091,0
2021-06-12,US,40,40,OK,454394,7325,0
2021-06-12,US,41,41,OR,204866,2729,0
2021-06-12,US,42,42,PA,1212831,27465,0
2021-06-12,US,44,44,RI,152213,2722,0
2021-06-12,US,45,45,SC,594805,9776,0
2021-06-12,US,46,46,SD,124343,2026,0
2021-06-12,US,47,47,TN,865085,12498,0
2021-06-12,US,48,48,TX,2976974,51912,0
2021-06-12,US,49,49,UT,409364,2323,0
2021-06-12,US,50,50,VT,24320,256,0
2021-06-12,US,51,51,VA,677671,11293,0
2021-06-12,US,53,53,WA,444166,5815,0
2021-06-12,US,54,54,WV,162939,2849,0
2021-06-12,US,55,55,WI,676075,8013,0
2021-06-12,US,56,56,WY,61114,725,0
2021-06-12,US,66,66,GU,8236,139,0
2021-06-12,US,69,69,MP,183,2,0
2021-06-12,US,72,72,PR,139364,2530,0
2021-06-12,US,78,78,VI,3690,28,0
2021-06-12,US,DP,,,49,0,0
2021-06-12,US,GP,,,103,3,0
2021-06-12,US,RC,,,0,0,0
