date_stamp,iso3166_1,subdivision_code,us_state_fips,us_state_postal,cnt_confirmed,cnt_deaths,cnt_recovered
2023-02-09,US,01,01,AL,1627670,20892,0
2023-02-09,US,02,02,AK,305060,1473,0
2023-02-09,US,04,04,AZ,2404386,32936,0
2023-02-09,US,05,05,AR,999053,12911,0
2023-02-09,US,06,06,CA,12028702,100299,0
2023-02-09,US,08,08,CO,1751885,14083,0
2023-02-09,US,09,09,CT,970422,12036,0
2023-02-09,US,10,10,DE,327873,3288,0
2023-02-09,US,11,11,DC,176845,1425,0
2023-02-09,US,12,12,FL,7483857,85710,0
2023-02-09,US,13,13,GA,3042823,42161,0
2023-02-09,US,15,15,HI,378481,1805,0
2023-02-09,US,16,16,ID,516578,5378,0
2023-02-09,US,17,17,IL,4040139,41261,0
2023-02-09,US,18,18,IN,2033879,25959,0
2023-02-09,US,19,19,IA,897136,10625,0
2023-02-09,US,20,20,KS,930463,9995,0
2023-02-09,US,21,21,KY,1698146,17939,0
2023-02-09,US,22,22,LA,1555480,18624,0
2023-02-09,US,23,23,ME,313456,2882,0
2023-02-09,US,24,24,MD,1352156,16344,0
2023-02-09,US,25,25,MA,2206312,23901,0
2023-02-09,US,26,26,MI,3036304,41809,0
2023-02-09,US,27,27,MN,1761893,14682,0
2023-02-09,US,28,28,MS,981020,13257,0
2023-02-09,US,29,29,MO,1761110,22667,0
2023-02-09,US,30,30,MT,326354,3644,0
2023-02-09,US,31,31,NE,561712,4790,0
2023-02-09,US,32,32,NV,885416,11894,0
2023-02-09,US,33,33,NH,374988,2962,0
2023-02-09,US,34,34,NJ,3019723,35859,0
2023-02-09,US,35,35,NM,666309,8996,0
2023-02-09,US,36,36,NY,6740500,76743,0
2023-02-09,US,37,37,NC,3438259,28235,0
2023-02-09,US,38,38,ND,283780,2458,0
2023-02-09,US,39,39,OH,3364860,41535,0
2023-02-09,US,40,40,OK,1278295,17767,0
2023-02-09,US,41,41,OR,954077,9250,0
2023-02-09,US,42,42,PA,3490499,49921,0
2023-02-09,US,44,44,RI,457162,3841,0
2023-02-09,US,45,45,SC,1818546,19330,0
2023-02-09,US,46,46,SD,275672,3153,0
2023-02-09,US,47,47,TN,2487408,29056,0
2023-02-09,US,48,48,TX,8398730,92902,0
2023-02-09,US,49,49,UT,1083959,5270,0
2023-02-09,US,50,50,VT,150985,901,0
2023-02-09,US,51,51,VA,2269006,23462,0
2023-02-09,US,53,53,WA,1915286,15510,0
2023-02-09,US,54,54,WV,636849,7900,0
2023-02-09,US,55,55,WI,1989314,16177,0
2023-02-09,US,56,56,WY,184251,1994,0
2023-02-09,US,60,60,AS,8320,34,0
2023-02-09,US,66,66,GU,60878,416,0
2023-02-09,US,69,69,MP,13531,41,0
2023-02-09,US,72,72,PR,1089769,5734,0
2023-02-09,US,78,78,VI,24662,129,0
2023-02-09,US,DP,,,49,0,0
2023-02-09,US,GP,,,103,3,0
2023-02-09,US,RC,,,0,0,0
