district_id,district_name,region_id,region_name,student_cases,staff_cases,date_stamp
10,Anderson County,5,East Tennessee CORE Region,,,2021-05-12
11,Clinton,5,East Tennessee CORE Region,0,0,2021-05-12
12,Oak Ridge,5,East Tennessee CORE Region,,,2021-05-12
20,Bedford County,8,South Central CORE Region,3,1,2021-05-12
30,Benton County,1,Northwest Tennessee CORE Region,,,2021-05-12
40,Bledsoe County,4,Upper Cumberland CORE Region,,,2021-05-12
50,Blount County,5,East Tennessee CORE Region,0,0,2021-05-12
51,Alcoa,5,East Tennessee CORE Region,,,2021-05-12
52,Maryville,5,East Tennessee CORE Region,0,0,2021-05-12
60,Bradley County,7,Southeast Tennessee CORE Region,5,0,2021-05-12
61,Cleveland,7,Southeast Tennessee CORE Region,5,2,2021-05-12
70,Campbell County,5,East Tennessee CORE Region,,,2021-05-12
80,Cannon County,4,Upper Cumberland CORE Region,2,0,2021-05-12
90,Carroll County,1,Northwest Tennessee CORE Region,,,2021-05-12
92,Hollow Rock - Bruceton,1,Northwest Tennessee CORE Region,0,0,2021-05-12
93,Huntingdon Special School District,1,Northwest Tennessee CORE Region,1,0,2021-05-12
94,McKenzie,1,Northwest Tennessee CORE Region,,,2021-05-12
95,South Carroll,1,Northwest Tennessee CORE Region,,,2021-05-12
97,West Carroll Sp Dist,1,Northwest Tennessee CORE Region,,,2021-05-12
100,Carter County,6,First Tennessee CORE Region,,,2021-05-12
101,Elizabethton,6,First Tennessee CORE Region,0,0,2021-05-12
110,Cheatham County,3,Mid Cumberland CORE Region,8,0,2021-05-12
120,Chester County,9,Southwest CORE Region,0,0,2021-05-12
130,Claiborne County,5,East Tennessee CORE Region,4,0,2021-05-12
140,Clay County,4,Upper Cumberland CORE Region,,,2021-05-12
150,Cocke County,6,First Tennessee CORE Region,,,2021-05-12
151,Newport,6,First Tennessee CORE Region,0,0,2021-05-12
160,Coffee County,8,South Central CORE Region,1,2,2021-05-12
161,Manchester,8,South Central CORE Region,0,0,2021-05-12
162,Tullahoma,8,South Central CORE Region,0,0,2021-05-12
170,Crockett County,1,Northwest Tennessee CORE Region,,,2021-05-12
171,Alamo,1,Northwest Tennessee CORE Region,0,0,2021-05-12
172,Bells,1,Northwest Tennessee CORE Region,,,2021-05-12
180,Cumberland County,4,Upper Cumberland CORE Region,9,0,2021-05-12
190,Davidson County,3,Mid Cumberland CORE Region,42,8,2021-05-12
200,Decatur County,9,Southwest CORE Region,0,0,2021-05-12
210,DeKalb County,4,Upper Cumberland CORE Region,1,1,2021-05-12
220,Dickson County,3,Mid Cumberland CORE Region,1,0,2021-05-12
230,Dyer County,1,Northwest Tennessee CORE Region,0,0,2021-05-12
231,Dyersburg,1,Northwest Tennessee CORE Region,0,0,2021-05-12
240,Fayette County Public Schools,9,Southwest CORE Region,,,2021-05-12
250,Fentress County,4,Upper Cumberland CORE Region,0,0,2021-05-12
260,Franklin County,8,South Central CORE Region,1,1,2021-05-12
271,Humboldt City Schools,1,Northwest Tennessee CORE Region,,,2021-05-12
272,Milan,1,Northwest Tennessee CORE Region,1,1,2021-05-12
273,Trenton,1,Northwest Tennessee CORE Region,0,0,2021-05-12
274,Bradford,1,Northwest Tennessee CORE Region,1,0,2021-05-12
275,Gibson Co Sp Dist,1,Northwest Tennessee CORE Region,0,0,2021-05-12
280,Giles County,8,South Central CORE Region,,,2021-05-12
290,Grainger County,5,East Tennessee CORE Region,,,2021-05-12
300,Greene County,6,First Tennessee CORE Region,0,0,2021-05-12
301,Greeneville,6,First Tennessee CORE Region,4,0,2021-05-12
310,Grundy County,7,Southeast Tennessee CORE Region,,,2021-05-12
320,Hamblen County,6,First Tennessee CORE Region,3,2,2021-05-12
330,Hamilton County,7,Southeast Tennessee CORE Region,,,2021-05-12
340,Hancock County,6,First Tennessee CORE Region,,,2021-05-12
350,Hardeman County Schools,9,Southwest CORE Region,,,2021-05-12
360,Hardin County,9,Southwest CORE Region,,,2021-05-12
370,Hawkins County,6,First Tennessee CORE Region,31,5,2021-05-12
371,Rogersville,6,First Tennessee CORE Region,,,2021-05-12
380,Haywood County,9,Southwest CORE Region,0,0,2021-05-12
390,Henderson County,9,Southwest CORE Region,2,0,2021-05-12
391,Lexington,9,Southwest CORE Region,,,2021-05-12
400,Henry County,1,Northwest Tennessee CORE Region,,,2021-05-12
401,Paris,1,Northwest Tennessee CORE Region,,,2021-05-12
410,Hickman County,8,South Central CORE Region,0,0,2021-05-12
420,Houston County,3,Mid Cumberland CORE Region,0,0,2021-05-12
430,Humphreys County,3,Mid Cumberland CORE Region,,,2021-05-12
440,Jackson County,4,Upper Cumberland CORE Region,,,2021-05-12
450,Jefferson County,5,East Tennessee CORE Region,11,1,2021-05-12
460,Johnson County,6,First Tennessee CORE Region,6,2,2021-05-12
470,Knox County,5,East Tennessee CORE Region,25,7,2021-05-12
480,Lake County,1,Northwest Tennessee CORE Region,0,0,2021-05-12
490,Lauderdale County,9,Southwest CORE Region,3,2,2021-05-12
500,Lawrence County,8,South Central CORE Region,,,2021-05-12
510,Lewis County,8,South Central CORE Region,1,0,2021-05-12
520,Lincoln County,8,South Central CORE Region,1,0,2021-05-12
521,Fayetteville,8,South Central CORE Region,1,0,2021-05-12
530,Loudon County,5,East Tennessee CORE Region,0,0,2021-05-12
531,Lenoir City,5,East Tennessee CORE Region,0,0,2021-05-12
540,McMinn County,7,Southeast Tennessee CORE Region,0,0,2021-05-12
541,Athens,7,Southeast Tennessee CORE Region,1,0,2021-05-12
542,Etowah,7,Southeast Tennessee CORE Region,,,2021-05-12
550,McNairy County,9,Southwest CORE Region,0,0,2021-05-12
560,Macon County,4,Upper Cumberland CORE Region,,,2021-05-12
570,Madison County,9,Southwest CORE Region,0,0,2021-05-12
580,Marion County,7,Southeast Tennessee CORE Region,,,2021-05-12
581,Richard City,7,Southeast Tennessee CORE Region,,,2021-05-12
590,Marshall County,8,South Central CORE Region,0,0,2021-05-12
600,Maury County,8,South Central CORE Region,7,2,2021-05-12
610,Meigs County,7,Southeast Tennessee CORE Region,0,0,2021-05-12
