DATE,AGE_RANGE,AR_CASECOUNT,AR_TOTALPERCENT,NEW_ARCASES,AR_NEWPERCENT,AR_TOTALDEATHS,AR_NEWDEATHS
06-01-20,41-50 years,4023,0.17079901502929401,95,0.17335766423357701,19,1
06-01-20,51-60 years,3357,0.14252356287679399,66,0.12043795620438,31,0
06-01-20,61-70 years,1952,8.2873397299821697E-2,32,5.8394160583941597E-2,78,0
06-01-20,71-80 years,945,4.0120574000169801E-2,20,3.6496350364963501E-2,103,1
06-01-20,81+ years,631,2.67895049673092E-2,16,2.9197080291970798E-2,128,1
06-01-20,Pending,337,1.4307548611700799E-2,8,1.4598540145985399E-2,0,0
06-02-20,0-10 years,888,3.6430769230769197E-2,38,4.6285018270401899E-2,1,0
06-02-20,11-20 years,1949,7.9958974358974394E-2,60,7.3081607795371498E-2,1,0
06-02-20,21-30 years,5028,0.206276923076923,237,0.28867235079171699,1,0
06-02-20,31-40 years,4969,0.20385641025640999,190,0.23142509135201,5,0
06-02-20,41-50 years,4169,0.17103589743589701,146,0.17783191230207099,20,1
06-02-20,51-60 years,3448,0.14145641025641001,91,0.110840438489647,33,2
06-02-20,61-70 years,1997,8.1928205128205103E-2,45,5.4811205846528599E-2,80,2
06-02-20,71-80 years,959,3.9343589743589702E-2,14,1.7052375152253399E-2,105,2
06-02-20,81+ years,636,2.6092307692307699E-2,5,6.0901339829476202E-3,135,7
06-02-20,Pending,332,1.36205128205128E-2,-5,-6.0901339829476202E-3,0,0
06-03-20,0-10 years,909,3.6620739666424901E-2,21,4.6979865771812103E-2,1,0
06-03-20,11-20 years,1987,8.0049955684473498E-2,38,8.5011185682326601E-2,1,0
06-03-20,21-30 years,5153,0.20759809846104299,125,0.27964205816554799,1,0
06-03-20,31-40 years,5067,0.20413343002175499,98,0.21923937360178999,5,0
06-03-20,41-50 years,4239,0.17077592458303101,70,0.156599552572707,21,1
06-03-20,51-60 years,3501,0.141044234952864,53,0.11856823266219201,34,1
06-03-20,61-70 years,2026,8.1621142534848104E-2,29,6.4876957494407195E-2,80,0
06-03-20,71-80 years,974,3.9239384417049397E-2,15,3.35570469798658E-2,109,4
06-03-20,81+ years,642,2.5864152767706101E-2,6,1.34228187919463E-2,136,1
06-03-20,Pending,324,1.30529369108049E-2,-8,-1.7897091722595099E-2,0,0
06-04-20,0-10 years,932,3.7101910828025497E-2,23,7.7181208053691303E-2,1,0
06-04-20,11-20 years,2023,8.0533439490445904E-2,36,0.12080536912751701,1,0
06-04-20,21-30 years,5221,0.20784235668789799,68,0.228187919463087,1,0
06-04-20,31-40 years,5111,0.20346337579617799,44,0.14765100671140899,6,1
06-04-20,41-50 years,4281,0.17042197452229299,42,0.14093959731543601,21,0
06-04-20,51-60 years,3542,0.141003184713376,41,0.13758389261744999,34,0
06-04-20,61-70 years,2052,8.1687898089171998E-2,26,8.7248322147651006E-2,82,2
06-04-20,71-80 years,982,3.9092356687898101E-2,8,2.68456375838926E-2,116,7
06-04-20,81+ years,650,2.5875796178343999E-2,8,2.68456375838926E-2,139,3
06-04-20,Pending,326,1.29777070063694E-2,2,6.7114093959731499E-3,0,0
06-05-20,0-10 years,968,3.7931034482758599E-2,36,0.09,1,0
06-05-20,11-20 years,2078,8.1426332288401307E-2,55,0.13750000000000001,1,0
06-05-20,21-30 years,5310,0.20807210031348,89,0.2225,1,0
06-05-20,31-40 years,5198,0.20368338557993701,87,0.2175,8,2
06-05-20,41-50 years,4361,0.17088557993730399,80,0.2,21,0
06-05-20,51-60 years,3599,0.14102664576802501,57,0.14249999999999999,35,1
06-05-20,61-70 years,2077,8.1387147335423196E-2,25,6.25E-2,83,1
06-05-20,71-80 years,994,3.8949843260188098E-2,12,0.03,119,3
06-05-20,81+ years,661,2.59012539184953E-2,11,2.75E-2,139,0
06-05-20,Pending,274,1.0736677115987499E-2,-52,-0.13,0,0
06-06-20,0-10 years,1001,3.8395151701123897E-2,33,5.98911070780399E-2,1,0
06-06-20,11-20 years,2138,8.2006827509493299E-2,60,0.108892921960073,1,0
06-06-20,21-30 years,5420,0.20789382839170001,110,0.199637023593466,2,1
06-06-20,31-40 years,5336,0.20467185761957701,138,0.250453720508167,9,1
06-06-20,41-50 years,4453,0.17080280771738701,92,0.16696914700544499,21,0
06-06-20,51-60 years,3678,0.14107629166506799,79,0.143375680580762,36,1
06-06-20,61-70 years,2101,8.05876260979633E-2,24,4.3557168784029002E-2,84,1
06-06-20,71-80 years,1004,3.8510222085842503E-2,10,1.8148820326678802E-2,121,2
06-06-20,81+ years,670,2.5699052587165799E-2,9,1.6333938294010902E-2,142,3
06-06-20,Pending,270,1.03563346246788E-2,-4,-7.2595281306715104E-3,0,0
06-07-20,0-10 years,1020,3.8664190136840901E-2,19,6.12903225806452E-2,1,0
06-07-20,11-20 years,2170,8.2256169212690994E-2,32,0.103225806451613,1,0
06-07-20,21-30 years,5483,0.20783897501990101,63,0.20322580645161301,2,0
06-07-20,31-40 years,5388,0.204237898487548,52,0.16774193548387101,9,0
06-07-20,41-50 years,4500,0.170577309427239,47,0.15161290322580601,21,0
06-07-20,51-60 years,3713,0.14074523331185301,35,0.112903225806452,36,0
06-07-20,61-70 years,2120,8.0360865774610504E-2,19,6.12903225806452E-2,84,0
06-07-20,71-80 years,1027,3.8929532618172197E-2,23,7.4193548387096797E-2,122,1
06-07-20,81+ years,689,2.6117281376748399E-2,19,6.12903225806452E-2,142,0
06-07-20,Pending,271,1.0272544634396001E-2,1,3.2258064516129002E-3,0,0
06-08-20,0-10 years,1060,3.9340855106888402E-2,40,7.1047957371225601E-2,1,0
06-08-20,11-20 years,2246,8.3358076009501195E-2,76,0.13499111900532901,1,0
06-08-20,21-30 years,5613,0.20832096199524899,130,0.23090586145648301,2,0
06-08-20,31-40 years,5512,0.20457244655581899,124,0.220248667850799,8,-1
06-08-20,41-50 years,4594,0.17050178147268399,94,0.16696269982237999,22,1
06-08-20,51-60 years,3772,0.13999406175772,59,0.10479573712255801,36,0
06-08-20,61-70 years,2141,7.9461104513064096E-2,21,3.7300177619893397E-2,84,0
06-08-20,71-80 years,1045,3.8784144893111598E-2,18,3.1971580817051502E-2,124,2
06-08-20,81+ years,699,2.5942695961995201E-2,10,1.77619893428064E-2,143,1
06-08-20,Pending,262,9.7238717339667505E-3,-9,-1.59857904085258E-2,0,0
06-09-20,0-10 years,1101,3.9927470534904801E-2,41,6.49762282091918E-2,1,0
06-09-20,11-20 years,2349,8.5185856754306399E-2,103,0.16323296354992101,1,0
06-09-20,21-30 years,5793,0.21008159564823201,180,0.28526148969889098,2,0
06-09-20,31-40 years,5660,0.20525838621940201,148,0.234548335974643,9,1
06-09-20,41-50 years,4693,0.17019038984587501,99,0.15689381933439001,22,0
06-09-20,51-60 years,3837,0.13914777878513099,65,0.103011093502377,37,1
06-09-20,61-70 years,2175,7.8875793291024496E-2,34,5.3882725832012701E-2,86,2
06-09-20,71-80 years,1064,3.8585675430643701E-2,19,3.0110935023771799E-2,129,5
06-09-20,81+ years,702,2.5457842248413399E-2,3,4.7543581616481803E-3,148,5
06-09-20,Pending,201,7.2892112420670898E-3,-61,-9.6671949286846304E-2,0,0
06-10-20,0-10 years,1115,4.0008611719114399E-2,14,4.7619047619047603E-2,1,0
06-10-20,11-20 years,2377,8.5291901395816105E-2,28,9.5238095238095205E-2,1,0
06-10-20,21-30 years,5866,0.21048476802181601,73,0.24829931972789099,2,0
06-10-20,31-40 years,5753,0.20643008360543999,93,0.31632653061224503,9,0
06-10-20,41-50 years,4740,0.17008145250995699,47,0.159863945578231,22,0
06-10-20,51-60 years,3868,0.13879220639420101,31,0.105442176870748,37,0
06-10-20,61-70 years,2197,7.8833112059995006E-2,22,7.4829931972789102E-2,86,0
06-10-20,71-80 years,1079,3.87168538519502E-2,15,5.10204081632653E-2,129,0
06-10-20,81+ years,717,2.5727510854354301E-2,15,5.10204081632653E-2,149,1
06-10-20,Pending,157,5.63349958735513E-3,-44,-0.14965986394557801,0,0
06-11-20,0-10 years,1149,4.0543401552575901E-2,34,7.2186836518046693E-2,1,0
06-11-20,11-20 years,2421,8.5426958362738198E-2,44,9.34182590233546E-2,1,0
06-11-20,21-30 years,5992,0.21143260409315501,126,0.26751592356687898,2,0
06-11-20,31-40 years,5867,0.207021877205363,114,0.24203821656051,10,1
06-11-20,41-50 years,4838,0.170712773465067,98,0.20806794055201699,21,-1
06-11-20,51-60 years,3921,0.138355681016231,53,0.112526539278132,37,0
06-11-20,61-70 years,2223,7.8440366972477096E-2,26,5.5201698513800398E-2,87,1
06-11-20,71-80 years,1092,3.8532110091743101E-2,13,2.7600849256900199E-2,131,2
06-11-20,81+ years,730,2.57586450247001E-2,13,2.7600849256900199E-2,151,2
06-11-20,Pending,107,3.7755822159491899E-3,-50,-0.106157112526539,0,0
06-12-20,0-10 years,1202,4.1268969305774901E-2,53,6.7430025445292599E-2,1,0
06-12-20,11-20 years,2510,8.6177298633523303E-2,89,0.11323155216285,1,0
06-12-20,21-30 years,6154,0.21128888278513999,162,0.206106870229008,3,1
06-12-20,31-40 years,6034,0.20716885257158599,167,0.21246819338422401,10,0
06-12-20,41-50 years,4966,0.170500583670947,128,0.16284987277353699,22,1
06-12-20,51-60 years,4009,0.13764334271784701,88,0.11195928753180701,41,4
06-12-20,61-70 years,2275,7.8108906131978295E-2,52,6.61577608142494E-2,94,7
06-12-20,71-80 years,1123,3.8556616081851298E-2,31,3.9440203562341E-2,140,9
06-12-20,81+ years,741,2.54411865687015E-2,11,1.3994910941475799E-2,156,5
06-12-20,Pending,112,3.8453615326512398E-3,5,6.3613231552162803E-3,0,0
06-13-20,0-10 years,1224,4.1433939270843899E-2,22,5.3012048192771097E-2,1,0
06-13-20,11-20 years,2551,8.6354558071832399E-2,41,9.8795180722891604E-2,1,0
06-13-20,21-30 years,6263,0.21201042618733301,109,0.262650602409639,3,0
06-13-20,31-40 years,6142,0.207914424020852,108,0.260240963855422,10,0
06-13-20,41-50 years,5042,0.170678040689212,76,0.183132530120482,22,0
06-13-20,51-60 years,4068,0.13770691581192199,59,0.14216867469879499,41,0
06-13-20,61-70 years,2303,7.7959446193426096E-2,28,6.7469879518072304E-2,94,0
06-13-20,71-80 years,1142,3.8658136149758E-2,19,4.57831325301205E-2,142,2
06-13-20,81+ years,746,2.52530381503673E-2,5,1.20481927710843E-2,158,2
06-13-20,Pending,60,2.0310754544531299E-3,-52,-0.12530120481927701,0,0
06-14-20,0-10 years,1289,4.2356729758149303E-2,65,7.29517396184063E-2,1,0
06-14-20,11-20 years,2652,8.7145110410094595E-2,101,0.11335578002244701,1,0
06-14-20,21-30 years,6480,0.21293375394321801,217,0.24354657687990999,3,0
06-14-20,31-40 years,6327,0.20790615141955801,185,0.20763187429854099,10,0
06-14-20,41-50 years,5185,0.170379863301788,143,0.16049382716049401,23,1
06-14-20,51-60 years,4170,0.137026813880126,102,0.114478114478114,41,0
06-14-20,61-70 years,2352,7.7287066246056801E-2,49,5.4994388327721702E-2,94,0
06-14-20,71-80 years,1167,3.8347791798107302E-2,25,2.8058361391694701E-2,143,1
06-14-20,81+ years,753,2.4743690851735001E-2,7,7.8563411896745202E-3,159,1
06-14-20,Pending,57,1.8730283911671901E-3,-3,-3.3670033670033699E-3,0,0
06-15-20,0-10 years,1334,4.2811296534018002E-2,45,6.1813186813186802E-2,1,0
06-15-20,11-20 years,2740,8.7933247753530203E-2,88,0.120879120879121,1,0
06-15-20,21-30 years,6638,0.21302952503209199,158,0.21703296703296701,3,0
06-15-20,31-40 years,6505,0.20876123234916599,178,0.244505494505494,10,0
06-15-20,41-50 years,5309,0.17037869062901201,124,0.17032967032967,24,1
06-15-20,51-60 years,4246,0.136264441591784,76,0.104395604395604,42,1
06-15-20,61-70 years,2385,7.6540436456996194E-2,33,4.53296703296703E-2,96,2
06-15-20,71-80 years,1181,3.79011553273427E-2,14,1.9230769230769201E-2,146,3
06-15-20,81+ years,764,2.45186136071887E-2,11,1.51098901098901E-2,160,1
06-15-20,Pending,58,1.86136071887035E-3,1,1.37362637362637E-3,0,0
06-16-20,0-10 years,1391,4.3700911090166501E-2,57,8.5074626865671604E-2,1,0
06-16-20,11-20 years,2819,8.8564247565190102E-2,79,0.117910447761194,1,0
06-16-20,21-30 years,6779,0.21297518064718801,141,0.21044776119403,3,0
06-16-20,31-40 years,6646,0.208796732642161,141,0.21044776119403,11,1
06-16-20,41-50 years,5420,0.17027961043041201,111,0.16567164179104499,24,0
06-16-20,51-60 years,4317,0.13562676720075401,71,0.10597014925373099,45,3
06-16-20,61-70 years,2434,7.6468740182217998E-2,49,7.3134328358209003E-2,96,0
06-16-20,71-80 years,1198,3.7637448947533798E-2,17,2.53731343283582E-2,149,3
06-16-20,81+ years,770,2.41910147659441E-2,6,8.9552238805970207E-3,163,3
06-16-20,Pending,56,1.7593465284323E-3,-2,-2.9850746268656699E-3,0,0
06-17-20,0-10 years,1397,4.34620290576486E-2,6,1.91693290734824E-2,2,1
06-17-20,11-20 years,2863,8.9070715241265599E-2,44,0.140575079872204,1,0
06-17-20,21-30 years,6860,0.213421273683228,81,0.25878594249201298,4,1
06-17-20,31-40 years,6702,0.20850573997448901,56,0.17891373801916899,10,-1
06-17-20,41-50 years,5477,0.17039479824534101,57,0.18210862619808299,24,0
06-17-20,51-60 years,4349,0.13530162088168499,32,0.10223642172524,46,1
06-17-20,61-70 years,2452,7.6284105403975996E-2,18,5.7507987220447303E-2,96,0
06-17-20,71-80 years,1207,3.7550944218025697E-2,9,2.8753993610223599E-2,151,2
06-17-20,81+ years,781,2.4297669788134298E-2,11,3.5143769968051103E-2,163,0
06-17-20,Pending,55,1.71110350620664E-3,-1,-3.1948881789137401E-3,0,0
06-18-20,0-10 years,1441,4.3894118005421999E-2,44,6.4139941690962099E-2,2,0
06-18-20,11-20 years,2944,8.9676810137378493E-2,81,0.118075801749271,1,0
06-18-20,21-30 years,7004,0.21334795455237701,144,0.209912536443149,4,0
06-18-20,31-40 years,6819,0.20771269304578299,117,0.17055393586005799,10,0
06-18-20,41-50 years,5596,0.17045904535624001,119,0.17346938775510201,25,1
06-18-20,51-60 years,4432,0.13500258917420599,83,0.120991253644315,46,0
06-18-20,61-70 years,2493,7.5938956410490699E-2,41,5.9766763848396499E-2,101,5
06-18-20,71-80 years,1240,3.77714825306893E-2,33,4.8104956268221602E-2,153,2
06-18-20,81+ years,805,2.4521002771939401E-2,24,3.4985422740524803E-2,167,4
06-18-20,Pending,55,1.6753480154741199E-3,0,0,0,0
06-19-20,0-10 years,1512,4.4448364053267499E-2,71,5.9764309764309798E-2,2,0
06-19-20,11-20 years,3094,9.0954522738630694E-2,150,0.12626262626262599,1,0
06-19-20,21-30 years,7258,0.21336390628215299,254,0.213804713804714,4,0
06-19-20,31-40 years,7067,0.20774906664314899,248,0.208754208754209,11,1
06-19-20,41-50 years,5792,0.170267807272834,196,0.16498316498316501,25,0
06-19-20,51-60 years,4574,0.13446218067436899,142,0.11952861952862,46,0
06-19-20,61-70 years,2563,7.5344680600875999E-2,70,5.8922558922558897E-2,103,2
06-19-20,71-80 years,1280,3.7628244701178801E-2,40,3.3670033670033697E-2,156,3
06-19-20,81+ years,816,2.3988005997001498E-2,11,9.2592592592592605E-3,167,0
06-19-20,Pending,61,1.7932210365405501E-3,6,5.0505050505050501E-3,0,0
06-20-20,0-10 years,1542,4.4765720257794801E-2,30,6.9930069930069894E-2,2,0
06-20-20,11-20 years,3145,9.1302328281948605E-2,51,0.11888111888111901,1,0
06-20-20,21-30 years,7350,0.21337746037275701,92,0.21445221445221399,4,0
06-20-20,31-40 years,7150,0.207571270974859,83,0.193473193473193,10,-1
06-20-20,41-50 years,5853,0.16991813272949,61,0.14219114219114201,25,0
06-20-20,51-60 years,4635,0.13455843929628999,61,0.14219114219114201,47,1
06-20-20,61-70 years,2593,7.5277245543749594E-2,30,6.9930069930069894E-2,104,1
06-20-20,71-80 years,1294,3.7566045404401102E-2,14,3.2634032634032598E-2,159,3
06-20-20,81+ years,823,2.38924693723509E-2,7,1.6317016317016299E-2,172,5
06-20-20,Pending,61,1.7708877663589399E-3,0,0,0,0
06-21-20,0-10 years,1584,4.5125633867016103E-2,42,6.4024390243902399E-2,2,0
06-21-20,11-20 years,3223,9.1818130021081398E-2,78,0.11890243902439,1,0
06-21-20,21-30 years,7502,0.21372001595350701,152,0.23170731707317099,4,0
06-21-20,31-40 years,7267,0.207025240727024,117,0.178353658536585,10,0
06-21-20,41-50 years,5957,0.16970542989003501,104,0.15853658536585399,25,0
06-21-20,51-60 years,4712,0.13423736539228501,77,0.11737804878048801,47,0
06-21-20,61-70 years,2626,7.4810552105293193E-2,33,5.0304878048780498E-2,105,1
06-21-20,71-80 years,1327,3.7804113725713601E-2,33,5.0304878048780498E-2,159,0
06-21-20,81+ years,840,2.39302603840237E-2,17,2.59146341463415E-2,173,1
06-21-20,Pending,64,1.82325793402085E-3,3,4.5731707317073203E-3,0,0
06-22-20,0-10 years,1605,4.5143869715635797E-2,21,4.6563192904656298E-2,2,0
06-22-20,11-20 years,3280,9.2256630945349194E-2,57,0.12638580931263901,1,0
06-22-20,21-30 years,7637,0.21480606418586301,135,0.29933481152993302,4,0
06-22-20,31-40 years,7341,0.20648046578347801,74,0.16407982261640799,11,1
06-22-20,41-50 years,6025,0.16946530531882001,68,0.150776053215078,25,0
06-22-20,51-60 years,4763,0.133969004022164,51,0.113082039911308,49,2
06-22-20,61-70 years,2656,7.4705369448429093E-2,30,6.6518847006651893E-2,107,2
06-22-20,71-80 years,1336,3.7577700897252E-2,9,1.9955654101995599E-2,159,0
06-22-20,81+ years,846,2.3795460298708999E-2,6,1.3303769401330399E-2,173,0
06-22-20,Pending,64,1.8001293842994999E-3,0,0,0,0
06-23-20,0-10 years,1649,4.5423243258132899E-2,44,5.86666666666667E-2,2,0
06-23-20,11-20 years,3405,9.3793901330468596E-2,125,0.16666666666666699,1,0
06-23-20,21-30 years,7794,0.21469300057846499,157,0.20933333333333301,4,0
06-23-20,31-40 years,7488,0.20626394512850199,147,0.19600000000000001,11,0
06-23-20,41-50 years,6136,0.16902184392474501,111,0.14799999999999999,26,1
06-23-20,51-60 years,4849,0.133570228355783,86,0.114666666666667,50,1
06-23-20,61-70 years,2692,7.41536512133983E-2,36,4.8000000000000001E-2,108,1
06-23-20,71-80 years,1368,3.7682836129245501E-2,32,4.26666666666667E-2,164,5
06-23-20,81+ years,857,2.3606864446464499E-2,11,1.4666666666666699E-2,176,3
06-23-20,Pending,65,1.7904856347960201E-3,1,1.33333333333333E-3,0,0
06-24-20,0-10 years,1700,4.5655968846515398E-2,51,5.4721030042918499E-2,3,1
06-24-20,11-20 years,3523,9.4615281321337494E-2,118,0.12660944206008601,1,0
06-24-20,21-30 years,8023,0.21546931650328999,229,0.24570815450643799,4,0
06-24-20,31-40 years,7663,0.205800993688734,175,0.18776824034334799,12,1
06-24-20,41-50 years,6306,0.169356787968309,170,0.18240343347639501,26,0
06-24-20,51-60 years,4940,0.13267087417752099,91,9.7639484978540803E-2,51,1
06-24-20,61-70 years,2749,7.3828387270041596E-2,57,6.1158798283261803E-2,109,1
06-24-20,71-80 years,1401,3.7625889619981201E-2,33,3.5407725321888399E-2,169,5
06-24-20,81+ years,866,2.3257687659460201E-2,9,9.6566523605150206E-3,181,5
06-24-20,Pending,64,1.7188129448099899E-3,-1,-1.0729613733905601E-3,0,0
06-25-20,0-10 years,1750,4.6011463427459598E-2,50,6.2578222778473094E-2,3,0
06-25-20,11-20 years,3602,9.4704737866119798E-2,79,9.8873591989987505E-2,1,0
06-25-20,21-30 years,8217,0.21604353999053499,194,0.24280350438047599,4,0
06-25-20,31-40 years,7805,0.20521112688647,142,0.177722152690864,13,1
06-25-20,41-50 years,6418,0.168743755587106,112,0.14017521902378,26,0
06-25-20,51-60 years,5026,0.13214492296366401,86,0.107634543178974,50,-1
06-25-20,61-70 years,2791,7.3381711100594202E-2,42,5.2565707133917401E-2,110,1
06-25-20,71-80 years,1431,3.7624230951254098E-2,30,3.75469336670839E-2,175,6
06-25-20,81+ years,884,2.3242362097071E-2,18,2.2528160200250301E-2,185,4
06-25-20,Pending,110,2.8921491297260299E-3,46,5.7571964956195203E-2,0,0
06-26-20,0-10 years,1798,4.5583612209714998E-2,48,3.4042553191489397E-2,3,0
06-26-20,11-20 years,3733,9.4640502991582998E-2,131,9.2907801418439698E-2,2,1
06-26-20,21-30 years,8482,0.21503904269343899,265,0.18794326241134801,4,0
06-26-20,31-40 years,8031,0.20360511104350501,226,0.160283687943262,12,-1
06-26-20,41-50 years,6579,0.16679342865835101,161,0.114184397163121,26,0
06-26-20,51-60 years,5162,0.130869080214988,136,9.64539007092199E-2,50,0
06-26-20,61-70 years,2876,7.2913497616874601E-2,85,6.0283687943262401E-2,111,1
06-26-20,71-80 years,1464,3.7115911165196198E-2,33,2.3404255319148901E-2,177,2
06-26-20,81+ years,898,2.2766453706520601E-2,14,9.9290780141843994E-3,192,7
06-26-20,Pending,421,1.0673359699827601E-2,311,0.220567375886525,0,0
06-27-20,0-10 years,1837,4.5728368017524598E-2,39,5.3571428571428603E-2,3,0
06-27-20,11-20 years,3812,9.4891964552424601E-2,79,0.10851648351648401,1,-1
06-27-20,21-30 years,8692,0.21636961067410099,210,0.28846153846153799,5,1
06-27-20,31-40 years,8179,0.20359952205516299,148,0.20329670329670299,11,-1
06-27-20,41-50 years,6690,0.16653390421188899,111,0.15247252747252699,26,0
06-27-20,51-60 years,5273,0.13126057950811501,111,0.15247252747252699,51,1
06-27-20,61-70 years,2926,7.2836801752464403E-2,50,6.8681318681318701E-2,112,1
06-27-20,71-80 years,1494,3.71900826446281E-2,30,4.1208791208791201E-2,180,3
06-27-20,81+ years,915,2.2777058647814399E-2,17,2.3351648351648401E-2,195,3
06-27-20,Pending,354,8.8121079358757307E-3,-67,-9.2032967032966997E-2,0,0
06-29-20,0-10 years,1960,4.6338983852282703E-2,123,5.7882352941176503E-2,3,0
06-29-20,11-20 years,4046,9.5656902380783504E-2,234,0.110117647058824,1,0
06-29-20,21-30 years,9281,0.21942454547603801,589,0.27717647058823502,5,0
06-29-20,31-40 years,8569,0.20259120032153599,390,0.183529411764706,11,0
06-29-20,41-50 years,7051,0.16670213017471699,361,0.16988235294117601,26,0
06-29-20,51-60 years,5508,0.13022200156039401,235,0.110588235294118,52,1
06-29-20,61-70 years,3078,7.2771118519043901E-2,152,7.1529411764705897E-2,113,1
06-29-20,71-80 years,1579,3.73312528075277E-2,85,0.04,183,3
06-29-20,81+ years,952,2.2507506442537299E-2,37,1.7411764705882401E-2,198,3
06-29-20,Pending,273,6.45435846513937E-3,-81,-3.8117647058823499E-2,0,0
06-30-20,0-10 years,2020,4.6427175986577501E-2,60,4.95049504950495E-2,3,0
06-30-20,11-20 years,4161,9.5635385782251905E-2,115,9.4884488448844895E-2,1,0
06-30-20,21-30 years,9587,0.220345215932336,306,0.25247524752475198,5,0
06-30-20,31-40 years,8817,0.20264772805626399,248,0.20462046204620499,11,0
06-30-20,41-50 years,7256,0.16677009354386399,205,0.169141914191419,26,0
06-30-20,51-60 years,5654,0.12995012526144001,146,0.12046204620462,55,3
06-30-20,61-70 years,3169,7.2835505297754496E-2,91,7.5082508250825103E-2,114,1
06-30-20,71-80 years,1627,3.73945620446344E-2,48,3.9603960396039598E-2,189,6
06-30-20,81+ years,972,2.23402054747294E-2,20,1.65016501650165E-2,200,2
06-30-20,Pending,246,5.65400262014756E-3,-27,-2.22772277227723E-2,0,0
07-01-20,0-10 years,2099,4.6320203023281499E-2,79,4.3743078626799603E-2,3,0
07-01-20,11-20 years,4383,9.6722939424031804E-2,222,0.122923588039867,0,-1
07-01-20,21-30 years,10134,0.22363455809334701,547,0.30287929125138402,5,0
07-01-20,31-40 years,9184,0.20267019750634399,367,0.20321151716500599,11,0
07-01-20,41-50 years,7505,0.16561844863731701,249,0.13787375415282399,27,1
07-01-20,51-60 years,5813,0.128279819044467,159,8.8039867109634504E-2,55,0
07-01-20,61-70 years,3277,7.2316010151164095E-2,108,5.9800664451827197E-2,115,1
07-01-20,71-80 years,1670,3.6853139137151103E-2,43,2.3809523809523801E-2,190,1
07-01-20,81+ years,1009,2.22663577181949E-2,37,2.04872646733112E-2,203,3
07-01-20,Pending,241,5.3183272647026403E-3,-5,-2.76854928017719E-3,0,0
07-02-20,0-10 years,2152,4.5894647046278499E-2,53,3.3650793650793702E-2,3,0
07-02-20,11-20 years,4567,9.7398165920238894E-2,184,0.116825396825397,0,0
07-02-20,21-30 years,10571,0.22544252505864801,437,0.27746031746031702,5,0
07-02-20,31-40 years,9489,0.20236724248240601,305,0.19365079365079399,11,0
07-02-20,41-50 years,7730,0.164853913414374,225,0.14285714285714299,27,0
07-02-20,51-60 years,6003,0.128023032629559,190,0.120634920634921,58,3
07-02-20,61-70 years,3379,7.2062273405843494E-2,102,6.4761904761904798E-2,115,0
07-02-20,71-80 years,1722,3.6724248240563001E-2,52,3.3015873015872998E-2,192,2
07-02-20,81+ years,1036,2.2094263169119201E-2,27,1.7142857142857099E-2,209,6
07-02-20,Pending,241,5.1396886329707799E-3,0,0,0,0
07-03-20,0-10 years,2230,4.5779274100837597E-2,78,4.2810098792535702E-2,4,1
07-03-20,11-20 years,4776,9.8045656101166001E-2,209,0.114709110867179,0,0
07-03-20,21-30 years,11032,0.22647396945311199,461,0.25301866081229402,6,1
07-03-20,31-40 years,9833,0.201859911315487,344,0.18880351262349099,11,0
07-03-20,41-50 years,8019,0.16462062736081501,289,0.15861690450054899,28,1
07-03-20,51-60 years,6208,0.127442929873542,205,0.11251372118550999,59,1
07-03-20,61-70 years,3507,7.1994580390868798E-2,128,7.0252469813391893E-2,116,1
07-03-20,71-80 years,1806,3.7075053374938403E-2,84,4.6103183315038397E-2,195,3
07-03-20,81+ years,1071,2.19863688618821E-2,35,1.92096597145993E-2,214,5
07-03-20,Pending,230,4.7216291673509601E-3,-11,-6.0373216245883602E-3,0,0
07-04-20,0-10 years,2279,4.5452732349421598E-2,49,3.4313725490196102E-2,4,0
07-04-20,11-20 years,4927,9.8264858396489796E-2,151,0.10574229691876801,0,0
07-04-20,21-30 years,11472,0.228799361786996,440,0.30812324929972001,6,0
07-04-20,31-40 years,10098,0.20139609094535299,265,0.18557422969187701,11,0
07-04-20,41-50 years,8208,0.163701635420822,189,0.13235294117647101,28,0
07-04-20,51-60 years,6350,0.12664539289988,142,9.9439775910364098E-2,60,1
07-04-20,61-70 years,3598,7.1759074591144806E-2,91,6.3725490196078399E-2,116,0
07-04-20,71-80 years,1859,3.7076186677303599E-2,53,3.7114845938375399E-2,196,1
07-04-20,81+ years,1095,2.1838851216593499E-2,24,1.6806722689075598E-2,216,2
07-04-20,Pending,254,5.0658157159952097E-3,24,1.6806722689075598E-2,0,0
07-05-20,0-10 years,2332,4.5342303280122898E-2,53,4.10534469403563E-2,4,0
07-05-20,11-20 years,5084,9.8850887596974593E-2,157,0.121611154144074,0,0
07-05-20,21-30 years,11856,0.230522447551088,384,0.29744384198295898,8,2
07-05-20,31-40 years,10318,0.200618304135638,220,0.17041053446940399,12,1
07-05-20,41-50 years,8407,0.163461725418522,199,0.154144074360961,29,1
07-05-20,51-60 years,6492,0.12622737259629399,142,0.109992254066615,63,3
07-05-20,61-70 years,3684,7.1629950807878498E-2,86,6.6615027110766806E-2,117,1
07-05-20,71-80 years,1896,3.68649258229473E-2,37,2.8659953524399699E-2,197,1
07-05-20,81+ years,1110,2.15823141684976E-2,15,1.1618900077459301E-2,216,0
07-05-20,Pending,252,4.8997686220372903E-3,-2,-1.5491866769945799E-3,0,0
07-06-20,0-10 years,2360,4.5249736362764803E-2,28,3.8674033149171297E-2,3,-1
